C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_01_714.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_01_714.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_01_714.jpg,0,0,0,1.478604
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_01_899.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_01_899.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_01_899.jpg,-0.5000001,0,0,1.436406
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_02_083.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_02_083.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_02_083.jpg,-0.006069824,0,0,1.398318
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_02_268.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_02_268.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_02_268.jpg,0,0,0,1.368905
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_02_453.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_02_453.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_02_453.jpg,0,0.5552917,0,2.527156
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_02_638.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_02_638.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_02_638.jpg,0,0.001193091,0,2.509935
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_02_824.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_02_824.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_02_824.jpg,-0.45,0,0,2.430552
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_010.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_010.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_010.jpg,0,0,0,2.370937
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_195.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_195.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_195.jpg,-0.45,0,0,2.311136
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_381.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_381.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_381.jpg,0,0,0,2.24938
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_566.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_566.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_566.jpg,0,0,0,2.204535
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_751.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_751.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_751.jpg,-0.45,0,0,2.149017
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_03_936.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_03_936.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_03_936.jpg,-0.001945168,0,0,2.09619
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_04_126.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_04_126.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_04_126.jpg,0,0,0,2.049687
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_04_307.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_04_307.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_04_307.jpg,-0.45,0,0,1.998162
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_04_492.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_04_492.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_04_492.jpg,0,0,0,1.948624
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_04_677.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_04_677.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_04_677.jpg,0,0,0,1.905274
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_04_861.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_04_861.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_04_861.jpg,-0.45,0,0,1.857441
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_043.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_043.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_043.jpg,-0.00743556,0,0,1.811791
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_230.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_230.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_230.jpg,-0.4574356,0,0,1.766249
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_409.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_409.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_409.jpg,-0.9074357,0,0,1.702868
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_592.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_592.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_592.jpg,-1,0,0,1.644278
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_775.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_775.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_775.jpg,-1,0,0,1.596244
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_05_959.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_05_959.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_05_959.jpg,-1,0,0,1.544307
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_06_143.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_06_143.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_06_143.jpg,-1,0,0,1.496785
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_06_327.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_06_327.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_06_327.jpg,-1,0,0,1.451135
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_06_510.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_06_510.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_06_510.jpg,-1,0,0,1.407295
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_06_694.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_06_694.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_06_694.jpg,-1,0,0,1.365207
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_06_879.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_06_879.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_06_879.jpg,-1,0,0,1.320427
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_07_073.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_07_073.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_07_073.jpg,-1,0,0,1.281853
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_07_242.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_07_242.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_07_242.jpg,-0.494999,0,0,1.262143
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_07_460.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_07_460.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_07_460.jpg,-1,0,0,1.207386
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_07_678.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_07_678.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_07_678.jpg,-0.3439457,0,0,1.178008
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_07_859.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_07_859.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_07_859.jpg,0,0,0,1.151734
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_08_043.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_08_043.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_08_043.jpg,0,0,0,1.130244
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_08_327.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_08_327.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_08_327.jpg,0,0.5463309,0,2.275831
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_08_510.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_08_510.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_08_510.jpg,0,1,0,4.394962
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_08_587.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_08_587.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_08_587.jpg,0,1,0,6.477477
C:\Users\Administrator\Documents\data1_4\IMG\center_2017_10_19_21_00_08_768.jpg,C:\Users\Administrator\Documents\data1_4\IMG\left_2017_10_19_21_00_08_768.jpg,C:\Users\Administrator\Documents\data1_4\IMG\right_2017_10_19_21_00_08_768.jpg,0,1,0,8.523908
